timestamp_s,source_type,true_x,true_y,true_lon,true_lat,gps_x,gps_y,gps_lon,gps_lat,circle_x,circle_y,circle_r,circle_lon,circle_lat,cell_tower_x,cell_tower_y,cell_tower_lon,cell_tower_lat,cell_r_min,cell_r_max,cell_theta_start,cell_theta_end,dataset_id,reference_origin_lat,reference_origin_lon
43.01341134953974,cell_sector,1538.7926330069768,-1287.867947109328,-0.10589066449427982,51.49643088539184,,,,,,,,,,1350.0,-1350.0,-0.10861550138101922,51.495872743664385,167.35010395965193,209.83455271468216,-0.4868076928225262,0.8676878451407237,dataset,51.508,-0.1281
209.13607043524433,cell_sector,1396.318863423602,-1151.7434225552588,-0.10794698298812297,51.497653712801345,,,,,,,,,,1350.0,-1350.0,-0.10861550138101922,51.495872743664385,180.66164819015646,229.2562159112845,0.3705794601918808,1.9943985857283208,dataset,51.508,-0.1281
290.8606454317275,cell_sector,1316.440520073987,-1088.3432961185586,-0.10909986407751708,51.498223245827276,,,,,,,,,,1350.0,-900.0,-0.10861550138101922,51.49991516244293,175.52762772691398,219.12113478591115,-2.480953424034431,-1.1065253137089275,dataset,51.508,-0.1281
445.6177333961799,cell_sector,1347.0748036194736,-922.6152435008437,-0.10865772062904634,51.499712006254015,,,,,,,,,,1350.0,-900.0,-0.10861550138101922,51.49991516244293,11.459156412329804,31.909208261378204,-2.4606952270197326,-1.0552286468677021,dataset,51.508,-0.1281
580.6333713872934,cell_sector,1342.5523740834983,-782.2311089569505,-0.10872299268241535,51.5009730983911,,,,,,,,,,1350.0,-900.0,-0.10861550138101922,51.49991516244293,83.39456293253524,138.55843082612688,0.8847800025845401,2.517790399422514,dataset,51.508,-0.1281
675.6531816750071,cell_sector,1273.6179324931318,-685.6277038838398,-0.10971792085424327,51.50184090154386,,,,,,,,,,1350.0,-900.0,-0.10861550138101922,51.49991516244293,198.14409001246534,237.86362843000407,1.2774429557878797,2.431193052579231,dataset,51.508,-0.1281
911.2898239795031,cell_sector,1105.6189657866855,-465.0037346655457,-0.11214264354667434,51.50382280037977,,,,,,,,,,900.0,-450.0,-0.11511033425401282,51.503957581221464,173.1986950541595,236.37538351576714,-0.43187182227552495,0.13366891289638655,dataset,51.508,-0.1281
1075.1710158819164,cell_sector,957.0779186405662,-383.25248238360706,-0.11428653082665992,51.50455718437398,,,,,,,,,,900.0,-450.0,-0.11511033425401282,51.503957581221464,78.50951089678554,98.77499150935259,0.07158000569178014,1.3612887153274364,dataset,51.508,-0.1281
1272.958775908296,cell_sector,895.7866831342235,-169.07358153785114,-0.11517114489597767,51.50648118617564,,,,,,,,,,900.0,0.0,-0.11511033425401282,51.508,140.2356129238732,200.49339815567,-2.199135823960074,-0.8366786567066112,dataset,51.508,-0.1281
1353.9449055982282,cell_sector,846.9890061726087,-80.377524787394,-0.11587543991032437,51.50727795640984,,,,,,,,,,900.0,0.0,-0.11511033425401282,51.508,86.96251627503197,110.61698550217557,-2.8117273140815584,-1.5826078943289874,dataset,51.508,-0.1281
1428.6886076676074,cell_sector,801.4357016270388,1.114483358853943,-0.11653290902107116,51.50801001157435,,,,,,,,,,900.0,0.0,-0.11511033425401282,51.508,90.44909562506928,120.46559123558151,2.53300251098609,3.82495946816099,dataset,51.508,-0.1281
1570.338526847535,cell_sector,715.0207264242562,155.69733392369287,-0.11778013306921774,51.5093986529476,,,,,,,,,,900.0,0.0,-0.11511033425401282,51.508,222.94634277610143,273.96508462740275,1.6921609136119578,2.977680252061891,dataset,51.508,-0.1281
1650.113890405148,cell_sector,666.5683023272904,242.87137721003154,-0.11847944506210929,51.51018175070223,,,,,,,,,,450.0,450.0,-0.12160516712700639,51.512042418778535,268.64822488152805,317.07016381364656,-1.5573291372764642,-0.06564154090037966,dataset,51.508,-0.1281
1746.3796669447534,cell_sector,612.20471209761,349.18144503499684,-0.11926407269081525,51.511136750290056,,,,,,,,,,450.0,450.0,-0.12160516712700639,51.512042418778535,167.04499035745457,209.7010189604911,-0.9864971374263793,-0.15111923165671154,dataset,51.508,-0.1281
1932.1050161672733,cell_sector,477.11884552368304,508.3585356188143,-0.12121376186170674,51.51256666242359,,,,,,,,,,450.0,450.0,-0.12160516712700639,51.512042418778535,51.2867418306213,74.64168420635318,0.5710668466636004,1.4825694293894947,dataset,51.508,-0.1281
