timestamp_s,source_type,true_x,true_y,true_lon,true_lat,gps_x,gps_y,gps_lon,gps_lat,circle_x,circle_y,circle_r,circle_lon,circle_lat,cell_tower_x,cell_tower_y,cell_tower_lon,cell_tower_lat,cell_r_min,cell_r_max,cell_theta_start,cell_theta_end,dataset_id,path_complexity,density,reference_origin_lat,reference_origin_lon
7.80149970107418,cell_sector,-399.7604867467235,578.8788222682044,-0.13386972789032564,51.51320015693697,,,,,,,,,,-450.0,450.0,-0.13459483287299362,51.512042418778535,122.85738898075866,147.14050195203095,0.3787320657016918,1.8278644241727262,C-S,complex,sparse,51.508,-0.1281
194.012588666499,cell_sector,-331.61635799460714,391.42728853582656,-0.13288620627361286,51.51151625115913,,,,,,,,,,-450.0,450.0,-0.13459483287299362,51.512042418778535,122.68248394477702,160.48992079935238,-0.93232263386102,-0.011612419207275904,C-S,complex,sparse,51.508,-0.1281
479.11864460589356,cell_sector,-160.2033924386802,129.98990856159259,-0.13041220946572407,51.50916771921642,,,,,,,,,,0.0,0.0,-0.1281,51.508,191.63599344255724,237.50463722395287,1.9474993963146785,2.8084078195199496,C-S,complex,sparse,51.508,-0.1281
566.0044127732751,cell_sector,-118.98359066892144,30.352484514590635,-0.12981728563560738,51.5082726610075,,,,,,,,,,0.0,0.0,-0.1281,51.508,106.44426442785834,136.27904556845428,2.5053479019013594,3.3893150942976886,C-S,complex,sparse,51.508,-0.1281
682.2027052705182,cell_sector,17.553135302546664,60.81821074159655,-0.1278466562662509,51.508546339282624,,,,,,,,,,0.0,0.0,-0.1281,51.508,51.020299927722405,82.56103856564377,0.45511262922011686,1.9764349038117304,C-S,complex,sparse,51.508,-0.1281
885.2633223583404,cell_sector,221.893959124321,-4.622259292135768,-0.12489741293324592,51.50795847753831,,,,,,,,,,0.0,0.0,-0.1281,51.508,208.1998798185168,254.46743014066072,-0.7190781577362452,0.814210237447137,C-S,complex,sparse,51.508,-0.1281
1091.7048799147697,cell_sector,412.1817433717326,-109.74842672574032,-0.12215099658555881,51.507014113108646,,,,,,,,,,450.0,0.0,-0.12160516712700639,51.508,101.58881337014371,135.41648447922137,-2.279464528575392,-1.51624313582895,C-S,complex,sparse,51.508,-0.1281
1294.4078407048053,cell_sector,638.8395366441918,-222.04573586933932,-0.11887965328185625,51.506005329216954,,,,,,,,,,450.0,0.0,-0.12160516712700639,51.508,273.227057497554,315.03419748632854,-1.408321257708943,-0.47639181440639505,C-S,complex,sparse,51.508,-0.1281
1444.7280068801447,cell_sector,805.1053794086785,-302.8607431754773,-0.11647994470131674,51.50527935565446,,,,,,,,,,900.0,-450.0,-0.11511033425401282,51.503957581221464,159.08667242245502,192.42351452723761,1.4276690635305,2.848258575508691,C-S,complex,sparse,51.508,-0.1281
1485.3014832299455,circle,841.3708596003448,-293.2403734775077,-0.11595652640597512,51.50536577690584,,,,,860.2333849829347,-268.0265050678654,39.93922979282569,-0.11568428429503619,51.50559227693949,,,,,,,,,C-S,complex,sparse,51.508,-0.1281
