timestamp_s,source_type,true_x,true_y,true_lon,true_lat,gps_x,gps_y,gps_lon,gps_lat,circle_x,circle_y,circle_r,circle_lon,circle_lat,cell_tower_x,cell_tower_y,cell_tower_lon,cell_tower_lat,cell_r_min,cell_r_max,cell_theta_start,cell_theta_end,dataset_id,path_complexity,density,reference_origin_lat,reference_origin_lon
25.209771271478317,cell_sector,2899.3707730223728,-2317.71351979277,-0.086253491983061,51.4871796252096,,,,,,,,,,1800.0,-1800.0,-0.10212066850802563,51.491830324885846,1183.527223641138,1249.81966645465,-1.1147481886845565,0.4013373923223601,C-D,complex,dense,51.508,-0.1281
218.1057693411542,gps,2752.0897523389717,-2127.214690556896,-0.08837919334906678,51.48889090530869,2759.334302508839,-2129.18994694705,-0.08827463303219277,51.48887316127864,,,,,,,,,,,,,,C-D,complex,dense,51.508,-0.1281
218.99048913837203,gps,2751.465364993133,-2126.434510676922,-0.08838820510786509,51.488897913783795,2750.181646129968,-2122.448756864588,-0.08840673297335877,51.48893371841948,,,,,,,,,,,,,,C-D,complex,dense,51.508,-0.1281
220.96370432497187,gps,2749.9043957946374,-2124.484061295285,-0.08841073451689646,51.4889154349687,2746.3932651010755,-2120.9522203848605,-0.08846141053256296,51.488947162035416,,,,,,,,,,,,,,C-D,complex,dense,51.508,-0.1281
222.95299496345496,gps,2748.3434254050285,-2122.5336123717984,-0.08843326394311912,51.48893295614949,2747.815986480813,-2128.3500038382304,-0.08844087644903799,51.48888070661596,,,,,,,,,,,,,,C-D,complex,dense,51.508,-0.1281
223.88571965232606,gps,2747.640988341129,-2121.655910504898,-0.08844340219052763,51.48894084067951,2741.899968063851,-2112.9735583287115,-0.08852626211768627,51.489018835576125,,,,,,,,,,,,,,C-D,complex,dense,51.508,-0.1281
224.8795193710276,gps,2746.860502431631,-2120.6806863175498,-0.0884546669139541,51.48894960126744,2745.9219735567713,-2110.83856175416,-0.08846821266548453,51.48903801457668,,,,,,,,,,,,,,C-D,complex,dense,51.508,-0.1281
260.0178460793693,cell_sector,2720.9825947845816,-2085.226479949391,-0.08882816177011044,51.489268091822105,,,,,,,,,,1800.0,-1800.0,-0.10212066850802563,51.491830324885846,951.5379487406905,989.4942211249801,-1.2510453416775882,0.37524603732947104,C-D,complex,dense,51.508,-0.1281
439.14754400456934,cell_sector,2634.771621746621,-1929.2989636804787,-0.09007244146277646,51.4906688125329,,,,,,,,,,1800.0,-1800.0,-0.10212066850802563,51.491830324885846,829.9848212855408,856.4923904117331,-1.0028178157215177,0.4970593449193321,C-D,complex,dense,51.508,-0.1281
579.0102956866201,cell_sector,2531.2560106777873,-1815.7801821824369,-0.0915664783375273,51.49168856909744,,,,,,,,,,1800.0,-1800.0,-0.10212066850802563,51.491830324885846,709.8404353244695,766.179812452101,-0.33112564349240164,0.20624654729702213,C-D,complex,dense,51.508,-0.1281
662.1137973675814,cell_sector,2457.4340442075804,-1764.436065169118,-0.0926319479699267,51.49214980114807,,,,,,,,,,1800.0,-1800.0,-0.10212066850802563,51.491830324885846,636.5634539889052,688.1963373050129,-0.46118285210441967,0.46547004488265653,C-D,complex,dense,51.508,-0.1281
922.7312538362124,cell_sector,2217.4250026068967,-1615.385739984174,-0.09609598933260183,51.493488743000235,,,,,,,,,,1800.0,-1800.0,-0.10212066850802563,51.491830324885846,443.89316909723897,484.42950582757453,-0.27706831772746,1.1367544766501532,C-D,complex,dense,51.508,-0.1281
1086.4235859304442,cell_sector,2064.944839182256,-1530.4848430716052,-0.09829672972791248,51.494251420733555,,,,,,,,,,1800.0,-1350.0,-0.10212066850802563,51.495872743664385,301.9551149033529,352.6868907758301,-0.8889720376529424,-0.36230195749396493,C-D,complex,dense,51.508,-0.1281
1255.5744007250667,cell_sector,1962.0029127898842,-1399.8262581930521,-0.0997824866335624,51.49542514677153,,,,,,,,,,1800.0,-1350.0,-0.10212066850802563,51.495872743664385,146.50604030006014,186.51271620729767,-0.6821903121080368,0.15003394073873838,C-D,complex,dense,51.508,-0.1281
1541.7807723026601,cell_sector,1737.3456168001433,-1203.150419005162,-0.10302495683612245,51.49719191589513,,,,,,,,,,1800.0,-1350.0,-0.10212066850802563,51.495872743664385,146.75591843280554,181.95692385767333,1.365340518429185,2.6906603854539703,C-D,complex,dense,51.508,-0.1281
1723.2277935793159,cell_sector,1588.157900145184,-1046.2579975210087,-0.10517817747251686,51.498601304496944,,,,,,,,,,1800.0,-900.0,-0.10212066850802563,51.49991516244293,246.91269220015968,288.2256767158105,-2.9111853421502683,-2.1890805067105146,C-D,complex,dense,51.508,-0.1281
1723.2310759836225,gps,1588.157900145184,-1046.2579975210087,-0.10517817747251686,51.498601304496944,1594.1317089818908,-1050.3986907679205,-0.10509195771693991,51.498564108016645,,,,,,,,,,,,,,C-D,complex,dense,51.508,-0.1281
1724.2199802241933,gps,1586.9200525093418,-1046.4097104394036,-0.10519604328033247,51.49859994163661,1578.006817552208,-1045.5626963264078,-0.10532468766123093,51.49860755049385,,,,,,,,,,,,,,C-D,complex,dense,51.508,-0.1281
1725.2064493695736,gps,1585.6840062308056,-1046.5754663076689,-0.10521388308922663,51.49859845262631,1575.1451459063278,-1048.0140923850304,-0.10536599005918065,51.498585529228386,,,,,,,,,,,,,,C-D,complex,dense,51.508,-0.1281
1726.2717602313774,gps,1584.4481689378563,-1046.7428511332246,-0.10523171988183978,51.49859694898284,1592.1692225137292,-1058.2014285677024,-0.10512028220944263,51.498494014830406,,,,,,,,,,,,,,C-D,complex,dense,51.508,-0.1281
1727.2309607572531,gps,1583.2123317189228,-1046.9102362632698,-0.10524955667338468,51.49859544533663,1575.5353509434394,-1053.1024297342392,-0.10536035824473124,51.49853981991626,,,,,,,,,,,,,,C-D,complex,dense,51.508,-0.1281
1728.2307870458858,gps,1581.9764945740053,-1047.0776216970967,-0.10526739346386128,51.4985939416877,1581.5965754157396,-1049.271922410974,-0.10527287682261281,51.49857422994901,,,,,,,,,,,,,,C-D,complex,dense,51.508,-0.1281
1729.4322972887146,gps,1580.4934900977164,-1047.278484619615,-0.1052887976110244,51.498592137305366,1588.888308387893,-1041.5523946450649,-0.10516763551814919,51.49864357564679,,,,,,,,,,,,,,C-D,complex,dense,51.508,-0.1281
1924.4017191511389,cell_sector,1425.9252352451622,-886.3907065261724,-0.10751967535044132,51.50003741680626,,,,,,,,,,1350.0,-900.0,-0.10861550138101922,51.49991516244293,50.93316530195263,99.312815419201,-0.5418935598118957,0.722268830637776,C-D,complex,dense,51.508,-0.1281
2065.623550749656,cell_sector,1318.7806579629023,-749.8937869107715,-0.10906608895643205,51.50126358949752,,,,,,,,,,1350.0,-900.0,-0.10861550138101922,51.49991516244293,142.6042757848662,169.84401072496178,1.5304413593087483,2.136237695072126,C-D,complex,dense,51.508,-0.1281
2081.17975565425,circle,1307.3106337730962,-734.2909800383272,-0.10923163537901424,51.501403751896405,,,,,1310.2627382023295,-736.7579628637949,21.305118040574296,-0.10918902776814425,51.50138159061263,,,,,,,,,C-D,complex,dense,51.508,-0.1281
2082.3637787908056,circle,1306.4226289853127,-733.08302182163,-0.10924445191831884,51.50141460316969,,,,,1266.3613718039032,-728.8514067628336,57.0763287511769,-0.10982265451848612,51.50145261641453,,,,,,,,,C-D,complex,dense,51.508,-0.1281
2083.1812765994678,circle,1305.8306255606478,-732.2777164247932,-0.10925299628121538,51.50142183735115,,,,,1305.12183197785,-722.3862612442236,25.98226669509633,-0.10926322627201919,51.50151069380486,,,,,,,,,C-D,complex,dense,51.508,-0.1281
2084.1342900275513,circle,1305.0906210180406,-731.2710847748738,-0.10926367673861424,51.50143088007712,,,,,1289.1277250249243,-733.2507221664291,28.309951045130518,-0.10949406860893485,51.50141309669186,,,,,,,,,C-D,complex,dense,51.508,-0.1281
2085.371505422554,circle,1304.202615182905,-730.0631269263968,-0.10927649329303524,51.5014417313471,,,,,1305.8116899450392,-727.7962557844058,8.651052555665418,-0.10925326957823475,51.50146209499704,,,,,,,,,C-D,complex,dense,51.508,-0.1281
2086.1669065944157,circle,1303.6106110601427,-729.2578217774003,-0.10928503766600738,51.501448965526336,,,,,1288.4061273176646,-726.7980153910923,25.024747927775604,-0.1095044834011797,51.501471062343064,,,,,,,,,C-D,complex,dense,51.508,-0.1281
2087.2220501978454,circle,1302.7966050871082,-728.1505273036589,-0.1092967861832351,51.501458912521834,,,,,1278.5120441299875,-725.6354737727381,39.404043591718725,-0.1096472843272585,51.50148150563211,,,,,,,,,C-D,complex,dense,51.508,-0.1281
